lon,lat,subducting_plate_id,trench_plate_id,trench_normal_azimuth_deg,arc_segment_length_km,conv_mag_cm_yr,conv_obliquity_deg,conv_perp_cm_yr,conv_parallel_cm_yr,v_T_perp,v_T_parallel,v_OP_perp,v_OP_parallel,seafloor_age_Ma,dist_nearest_trench_edge_km,zone_id,trench_zone_width_km,upper_plate_nature
132.325948,30.694448,608,601101,311.962039,55.597542,6.480600,-20.302782,6.077974,-2.248646,2.030205,1.307905,-2.116645,1.437017,,1217.140513,44,4365.731205,continental
132.019302,30.274854,608,601101,296.522126,55.597542,6.743242,-4.465543,6.722772,-0.525026,2.573828,0.684222,-2.425559,0.827734,50.258095,1161.542971,44,4365.731205,continental
131.761939,29.827221,608,601101,296.393245,55.597542,6.964505,-2.455153,6.958112,-0.298341,2.813175,0.457438,-2.430413,0.827734,65.785362,1105.945429,44,4365.731205,continental
131.506873,29.379094,608,601101,296.267244,55.597542,7.193507,-0.581130,7.193137,-0.072960,3.052522,0.230831,-2.435082,0.827734,76.669319,1050.347887,44,4365.731205,continental
131.254045,28.930486,608,601203,296.144072,55.597542,7.429502,1.209225,7.427847,0.156788,3.291869,0.016095,-3.806219,-0.494167,80.183273,994.750345,44,4365.731205,continental
131.003397,28.481409,608,601203,296.023681,55.597542,7.671813,2.862345,7.662242,0.383104,3.531216,-0.224005,-3.811106,-0.494167,82.046448,939.152803,44,4365.731205,continental
130.754872,28.031877,608,601203,295.906023,55.597542,7.919834,4.416006,7.896322,0.609808,3.770564,-0.450600,-3.815701,-0.494167,84.027527,883.555261,44,4365.731205,continental
130.463637,27.603901,608,601203,302.209968,55.597542,8.038502,-1.240238,8.036619,-0.173990,3.924612,-0.130444,-3.851350,-0.062986,81.071281,827.957719,44,4365.731205,continental
130.164043,27.180529,608,601204,302.072130,55.597542,8.126191,-0.637990,8.125687,-0.090483,4.019574,-0.213961,-4.137509,-0.322249,77.970894,772.360178,44,4365.731205,continental
129.866717,26.756526,608,601204,301.937291,55.597542,8.214446,-0.048618,8.214443,-0.006970,4.114537,-0.297482,-4.141557,-0.322249,75.136284,716.762636,44,4365.731205,continental
129.514276,26.370675,608,601204,312.278051,55.597542,8.230619,-10.222062,8.099977,-1.460636,4.130655,0.414631,-4.134658,0.437970,71.796143,661.165094,44,4365.731205,continental
129.140038,26.000245,608,601205,312.112906,55.597542,8.216111,-10.005455,8.091154,-1.427483,4.128651,0.381479,-4.126189,0.365989,69.256256,605.567552,44,4365.731205,continental
128.746588,25.648235,608,601205,317.852397,55.597542,8.189194,-15.595707,7.887690,-2.201645,4.061076,0.753481,-4.069732,0.789117,67.089951,549.970010,44,4365.731205,continental
128.336509,25.312142,608,601206,317.675980,55.597542,8.151613,-15.181667,7.867125,-2.134748,4.047923,0.686584,-4.032485,0.621959,65.219795,494.372468,44,4365.731205,continental
127.928013,24.975644,608,601206,320.808820,55.597542,8.114867,-18.080754,7.714156,-2.518507,3.992527,0.852909,-3.992705,0.853657,63.334393,438.774926,44,4365.731205,continental
127.501608,24.659082,608,601206,320.629845,55.597542,8.097700,-17.952758,7.703431,-2.495976,3.989792,0.830378,-3.995210,0.853657,61.733200,383.177385,44,4365.731205,continental
127.077365,24.341324,608,601207,320.453911,55.597542,8.080323,-17.825257,7.692424,-2.473508,3.987057,0.807911,-3.986481,0.805331,60.077015,327.579843,44,4365.731205,continental
126.613730,24.075554,608,601207,328.726682,55.597542,7.999667,-25.303185,7.232169,-3.419122,3.820809,1.226493,-3.826693,1.383284,57.988953,271.982301,44,4365.731205,continental
126.146606,23.815285,608,601208,328.537091,55.597542,7.913427,-24.185127,7.218838,-3.242022,3.816283,1.049393,-3.812191,0.936490,56.659351,216.384759,44,4365.731205,continental
125.657392,23.606483,608,601208,346.530325,55.597542,7.802974,-41.492599,5.844750,-5.169652,3.305471,2.026229,-3.331127,2.080103,54.912655,160.787217,44,4365.731205,continental
125.127211,23.489118,608,601208,346.318509,55.597542,7.646010,-41.047063,5.766395,-5.020972,3.236384,1.877550,-3.332707,2.080103,53.111095,105.189675,44,4365.731205,continental
124.597981,23.369963,608,601209,346.108075,77.390904,7.489470,-40.584625,5.687847,-4.872428,3.167296,1.729006,-3.121553,1.632767,52.354496,49.592133,44,4365.731205,continental
169.118333,53.100214,901,413,2.686907,27.798771,7.281852,-63.103981,3.294111,-6.494166,1.472225,0.937134,-1.472225,0.937134,106.999321,0.000000,45,10186.753245,continental
168.286189,53.118664,901,413,354.328485,55.597542,7.307171,-55.026134,4.188490,-5.987595,1.601267,0.729413,-1.601278,0.729418,106.704536,55.597542,45,10186.753245,continental
167.458144,53.066377,901,413,353.666371,55.597542,7.338496,-54.676213,4.243092,-5.987461,1.617853,0.729279,-1.618164,0.729418,106.492569,111.195084,45,10186.753245,oceanic
166.632217,53.008355,901,413,353.006428,55.597542,7.370021,-54.330793,4.297494,-5.987383,1.634439,0.729201,-1.634927,0.729418,106.280693,166.792626,45,10186.753245,oceanic
165.808616,52.944628,901,413,352.348871,55.597542,7.401738,-53.989851,4.351693,-5.987361,1.651025,0.729179,-1.651566,0.729418,106.072258,222.390167,45,10186.753245,oceanic
164.987546,52.875225,901,413,351.693909,55.597542,7.433637,-53.653361,4.405686,-5.987394,1.667611,0.729212,-1.668078,0.729418,105.864288,240.359736,45,10186.753245,oceanic
164.169206,52.800178,901,413,351.041746,55.597542,7.465711,-53.321295,4.459471,-5.987483,1.684197,0.729301,-1.684464,0.729418,105.663063,184.762194,45,10186.753245,oceanic
163.353999,52.718792,901,413,349.869894,55.597542,7.497930,-52.471489,4.567410,-5.946236,1.707282,0.713881,-1.707306,0.713892,105.470276,129.164653,45,10186.753245,oceanic
162.543082,52.628080,901,413,349.225055,55.597542,7.530199,-52.152604,4.620232,-5.946204,1.723333,0.713850,-1.723434,0.713892,105.283974,73.567111,45,10186.753245,continental
161.735622,52.531854,901,413,348.583764,45.768340,7.562605,-51.838019,4.672834,-5.946227,1.739384,0.713873,-1.739430,0.713892,105.098862,17.969569,45,10186.753245,continental
-144.279374,60.517998,901,111,324.394522,27.798771,4.763765,13.742558,4.627392,1.131679,0.654166,-2.055490,-0.654166,-2.055490,,0.000000,45,10186.753245,continental
-145.097996,60.224372,901,111,323.682933,55.597542,4.817814,13.579414,4.683134,1.131188,0.657136,-2.054999,-0.657294,-2.055490,,55.597542,45,10186.753245,continental
-145.901961,59.925794,901,111,322.986147,55.597542,4.871639,13.422517,4.738569,1.130854,0.660107,-2.054665,-0.660373,-2.055490,,111.195084,45,10186.753245,continental
-146.691471,59.622412,901,111,322.303968,55.597542,4.925233,13.271651,4.793693,1.130677,0.663077,-2.054488,-0.663401,-2.055490,,166.792626,45,10186.753245,continental
-147.466739,59.314369,901,111,321.636187,55.597542,4.978590,13.126611,4.848503,1.130656,0.666048,-2.054467,-0.666379,-2.055490,,222.390167,45,10186.753245,continental
-148.227983,59.001805,901,111,320.982589,55.597542,5.031703,12.987200,4.902994,1.130792,0.669018,-2.054603,-0.669306,-2.055490,,277.987709,45,10186.753245,continental
-148.975433,58.684858,901,111,320.342949,55.597542,5.084566,12.853230,4.957163,1.131084,0.671989,-2.054895,-0.672182,-2.055490,,333.585251,45,10186.753245,continental
-149.709324,58.363658,901,111,319.717037,55.597542,5.137172,12.724521,5.011005,1.131532,0.674959,-2.055343,-0.675007,-2.055490,,389.182793,45,10186.753245,continental
-150.413064,58.028417,901,111,317.034224,55.597542,5.188768,14.662703,5.019784,1.313424,0.602470,-2.078398,-0.602561,-2.078711,,444.780335,45,10186.753245,continental
-151.097521,57.685784,901,111,316.454674,55.597542,5.239840,14.513362,5.072633,1.313134,0.605114,-2.078109,-0.605290,-2.078711,,500.377877,45,10186.753245,continental
-151.769090,57.339528,901,111,315.888195,55.597542,5.290657,14.369479,5.125142,1.313003,0.607758,-2.077978,-0.607973,-2.078711,,555.975419,45,10186.753245,continental
-152.428051,56.989762,901,111,315.334510,55.597542,5.341212,14.230888,5.177306,1.313030,0.610402,-2.078005,-0.610609,-2.078711,,611.572960,45,10186.753245,continental
-153.074685,56.636598,901,111,314.793344,55.597542,5.391499,14.097429,5.229123,1.313216,0.613046,-2.078190,-0.613199,-2.078711,,667.170502,45,10186.753245,continental
-153.709269,56.280144,901,111,314.264423,55.597542,5.441512,13.968948,5.280589,1.313559,0.615690,-2.078534,-0.615743,-2.078711,,722.768044,45,10186.753245,continental
-154.347783,55.929275,901,111,316.070904,55.597542,5.491334,11.518348,5.380743,1.096519,0.702458,-2.051809,-0.702469,-2.051841,,778.365586,45,10186.753245,continental
-154.981965,55.579093,901,111,314.752774,55.597542,5.540836,12.205601,5.415587,1.171445,0.676408,-2.061380,-0.676415,-2.061399,,833.963128,45,10186.753245,continental
-155.640632,55.254096,901,111,332.174638,55.597542,5.590067,-5.826665,5.561187,-0.567500,1.281505,-1.751717,-1.281518,-1.751735,,889.560670,45,10186.753245,continental
-156.411926,55.018263,901,111,331.541777,55.597542,5.639539,-5.775241,5.610914,-0.567486,1.283818,-1.751731,-1.283822,-1.751735,,945.158212,45,10186.753245,continental
-157.122622,54.730827,901,111,323.186402,55.597542,5.688809,1.993834,5.685365,0.197925,1.037279,-1.909345,-1.037282,-1.909349,51.409199,1000.755754,45,10186.753245,continental
-157.810767,54.429260,901,111,322.625611,55.597542,5.737638,1.976885,5.734223,0.197927,1.039414,-1.909347,-1.039415,-1.909349,51.588882,1056.353295,45,10186.753245,continental
-158.524519,54.152819,901,111,326.249367,55.597542,5.786014,-2.208831,5.781715,-0.223004,1.178606,-1.828010,-1.178615,-1.828025,51.791000,1111.950837,45,10186.753245,continental
-159.254867,53.896473,901,111,329.756877,55.597542,5.833768,-6.262990,5.798950,-0.636419,1.308205,-1.739075,-1.308209,-1.739080,52.157303,1167.548379,45,10186.753245,continental
-160.038706,53.709054,901,111,338.555136,55.597542,5.879530,-15.578466,5.663537,-1.578994,1.577092,-1.500958,-1.577332,-1.501187,52.442810,1223.145921,45,10186.753245,continental
-160.821551,53.523691,901,111,337.924893,55.597542,5.924818,-15.457854,5.710498,-1.579138,1.578668,-1.500814,-1.579061,-1.501187,52.712139,1278.743463,45,10186.753245,continental
-161.597481,53.333259,901,111,337.301728,55.597542,5.969797,-15.338812,5.757144,-1.579169,1.580244,-1.500783,-1.580670,-1.501187,53.072994,1334.341005,45,10186.753245,continental
-162.366424,53.137839,901,111,336.685721,55.597542,6.014465,-15.221296,5.803472,-1.579085,1.581821,-1.500867,-1.582158,-1.501187,53.493050,1389.938547,45,10186.753245,continental
-163.128317,52.937512,901,111,336.076941,55.597542,6.058818,-15.105262,5.849478,-1.578887,1.583397,-1.501065,-1.583525,-1.501187,53.988464,1445.536088,45,10186.753245,continental
-163.901889,52.761420,901,111,341.785597,55.597542,6.101679,-21.295149,5.685069,-2.215961,1.740286,-1.317356,-1.740515,-1.317529,54.665630,1501.133630,45,10186.753245,continental
-164.683915,52.602555,901,111,341.163661,55.597542,6.143355,-21.146000,5.729688,-2.216189,1.741098,-1.317128,-1.741628,-1.317529,55.230103,1556.731172,45,10186.753245,continental
-165.460197,52.438577,901,111,340.547621,55.597542,6.184753,-20.999002,5.774003,-2.216317,1.741910,-1.317000,-1.742609,-1.317529,55.796535,1612.328714,45,10186.753245,continental
-166.230635,52.269554,901,111,339.937584,55.597542,6.225868,-20.854102,5.818011,-2.216344,1.742722,-1.316973,-1.743458,-1.317529,56.651604,1667.926256,45,10186.753245,continental
-166.995135,52.095556,901,111,339.333649,55.597542,6.266696,-20.711251,5.861708,-2.216270,1.743535,-1.317046,-1.744173,-1.317529,57.573189,1723.523798,45,10186.753245,continental
-167.753611,51.916652,901,111,338.735908,55.597542,6.307234,-20.570397,5.905093,-2.216097,1.744347,-1.317220,-1.744756,-1.317529,58.515434,1779.121340,45,10186.753245,continental
-168.505986,51.732912,901,111,338.144444,55.597542,6.347478,-20.431493,5.948160,-2.215823,1.745159,-1.317494,-1.745206,-1.317529,59.460205,1834.718881,45,10186.753245,continental
-169.276229,51.586398,901,111,343.261063,55.597542,6.385450,-25.991151,5.739637,-2.798311,1.867846,-1.136811,-1.868158,-1.137001,60.289284,1890.316423,45,10186.753245,continental
-170.044390,51.439879,901,111,342.659780,55.597542,6.422932,-25.829546,5.781244,-2.798441,1.867802,-1.136680,-1.868329,-1.137001,61.019436,1941.160179,45,10186.753245,continental
-170.807555,51.288373,901,111,342.063646,55.597542,6.460159,-25.670270,5.822553,-2.798486,1.867758,-1.136636,-1.868358,-1.137001,61.748837,1885.562637,45,10186.753245,continental
-171.565619,51.131939,901,111,341.472769,55.597542,6.497125,-25.513276,5.863562,-2.798443,1.867714,-1.136679,-1.868244,-1.137001,62.477463,1829.965095,45,10186.753245,continental
-172.318485,50.970638,901,111,340.887254,55.597542,6.533828,-25.358515,5.904265,-2.798314,1.867670,-1.136808,-1.867988,-1.137001,63.205540,1774.367553,45,10186.753245,continental
-173.069830,50.815621,901,111,355.465953,55.597542,6.569721,-40.361696,5.005940,-4.254621,2.099904,-0.608942,-2.099956,-0.608957,57.431698,1718.770011,45,10186.753245,continental
-173.858024,50.773439,901,111,354.855190,55.597542,6.599670,-40.142778,5.045054,-4.254771,2.098836,-0.608792,-2.099406,-0.608957,56.315464,1663.172470,45,10186.753245,continental
-174.644708,50.725954,901,111,354.245986,55.597542,6.629513,-39.926778,5.083943,-4.254875,2.097768,-0.608688,-2.098695,-0.608957,55.513187,1607.574928,45,10186.753245,continental
-175.429711,50.673188,901,111,353.638519,55.597542,6.659245,-39.713661,5.122606,-4.254933,2.096700,-0.608631,-2.097825,-0.608957,55.258858,1551.977386,45,10186.753245,continental
-176.212863,50.615161,901,111,353.032964,55.597542,6.688860,-39.503390,5.161037,-4.254944,2.095632,-0.608620,-2.096794,-0.608957,55.433365,1496.379844,45,10186.753245,continental
-176.993999,50.551898,901,111,352.429493,55.597542,6.718355,-39.295930,5.199236,-4.254909,2.094564,-0.608655,-2.095605,-0.608957,55.608273,1440.782302,45,10186.753245,continental
-177.772955,50.483424,901,111,351.828275,55.597542,6.747725,-39.091247,5.237198,-4.254827,2.093496,-0.608737,-2.094255,-0.608957,54.849186,1385.184760,45,10186.753245,continental
-178.549571,50.409767,901,111,351.229475,55.597542,6.776964,-38.889307,5.274920,-4.254699,2.092428,-0.608865,-2.092746,-0.608957,54.656799,1329.587218,45,10186.753245,continental
-179.325314,50.395059,901,111,7.518227,55.597542,6.802393,-55.552053,3.847823,-5.609528,2.177668,0.024919,-2.177770,0.024920,54.657185,1273.989677,45,10186.753245,continental
179.896056,50.457884,901,111,6.918049,55.597542,6.823085,-55.299535,3.884288,-5.609527,2.175719,0.024918,-2.175936,0.024920,54.340534,1218.392135,45,10186.753245,continental
179.115442,50.515500,901,111,6.315820,55.597542,6.843835,-55.049450,3.920623,-5.609527,2.173770,0.024918,-2.173937,0.024920,53.534500,1162.794593,45,10186.753245,continental
178.335516,50.577904,901,111,12.362846,55.597542,6.863962,-61.448490,3.280621,-6.029221,2.154223,0.276261,-2.154276,0.276268,53.172894,1107.197051,45,10186.753245,continental
177.564682,50.682415,901,111,11.766935,55.597542,6.880983,-61.188641,3.316134,-6.029194,2.151687,0.276235,-2.151946,0.276268,52.605259,1051.599509,45,10186.753245,continental
176.790492,50.781821,901,111,11.167557,55.597542,6.898120,-60.930808,3.351558,-6.029189,2.149152,0.276229,-2.149453,0.276268,50.704136,996.001967,45,10186.753245,continental
176.013089,50.876081,901,111,10.564861,55.597542,6.915370,-60.675005,3.386891,-6.029204,2.146616,0.276245,-2.146796,0.276268,49.634724,940.404425,45,10186.753245,continental
175.256169,51.009165,901,111,27.271509,55.597542,6.929563,-77.707458,1.475326,-6.770691,1.964761,0.901348,-1.964879,0.901402,47.923050,884.806884,45,10186.753245,continental
174.546347,51.236127,901,111,26.718914,55.597542,6.936868,-77.428580,1.509854,-6.770560,1.961504,0.901217,-1.961906,0.901402,46.617798,829.209342,45,10186.753245,continental
173.829555,51.458754,901,111,26.159133,55.597542,6.944412,-77.150143,1.544416,-6.770498,1.958246,0.901154,-1.958784,0.901402,45.327602,773.611800,45,10186.753245,continental
173.105806,51.676967,901,111,25.592184,55.597542,6.952194,-76.872193,1.579010,-6.770504,1.954989,0.901161,-1.955513,0.901402,44.028671,718.014258,45,10186.753245,continental
172.375121,51.890690,901,111,25.018094,55.597542,6.960212,-76.594773,1.613632,-6.770579,1.951731,0.901236,-1.952093,0.901402,42.702877,662.416716,45,10186.753245,continental
171.637528,52.099846,901,111,24.436896,55.597542,6.968465,-76.317926,1.648280,-6.770722,1.948474,0.901379,-1.948524,0.901402,41.361515,606.819174,45,10186.753245,continental
170.953820,52.371566,901,111,33.978077,55.597542,6.971366,-86.120460,0.471676,-6.955391,1.756786,1.228386,-1.756941,1.228495,43.375084,551.221632,45,10186.753245,continental
170.270396,52.649043,901,111,33.435801,55.597542,6.973723,-85.840446,0.505833,-6.955354,1.752888,1.228349,-1.753095,1.228495,53.464119,495.624090,45,10186.753245,continental
169.578307,52.922538,901,111,32.884631,64.367661,6.976348,-85.559910,0.540085,-6.955411,1.748990,1.228406,-1.749116,1.228495,107.220978,440.026549,45,10186.753245,continental
168.877484,53.191962,406,111,32.324504,46.827423,0.980707,18.849188,0.928114,0.316845,1.744947,1.228455,-1.745003,1.228495,106.501144,384.429007,46,403.457659,continental
168.167867,53.457221,406,111,31.755364,55.597542,0.960563,19.263311,0.906784,0.316899,1.740624,1.228400,-1.740758,1.228495,105.781342,328.831465,46,403.457659,continental
167.449401,53.718224,406,111,31.177163,55.597542,0.940501,19.688480,0.885517,0.316860,1.736302,1.228439,-1.736380,1.228495,105.061844,273.233923,46,403.457659,continental
166.755232,54.003189,406,111,38.566054,55.597542,0.919946,12.102751,0.899499,0.192881,1.545195,1.456409,-1.545308,1.456517,104.211159,217.636381,46,403.457659,continental
166.085060,54.313045,406,111,38.022784,55.597542,0.898867,12.399781,0.877899,0.193015,1.540425,1.456275,-1.540681,1.456517,103.416779,162.038839,46,403.457659,continental
165.404782,54.619131,406,111,37.469189,55.597542,0.877838,12.703282,0.856350,0.193038,1.535656,1.456252,-1.535935,1.456517,102.624603,106.441297,46,403.457659,continental
164.714257,54.921346,406,111,36.905133,78.642527,0.856860,13.013665,0.834852,0.192951,1.530886,1.456340,-1.531073,1.456517,101.834435,50.843756,46,403.457659,continental
123.007942,17.076359,608,678,247.643522,27.798771,0.718022,-22.739010,0.662214,-0.277540,-1.983221,3.120814,1.983221,3.120814,47.975193,0.000000,44,4365.731205,continental
123.206409,16.613846,608,678,247.701035,55.597542,0.726428,-22.456177,0.671344,-0.277478,-1.960610,3.120753,1.960649,3.120814,64.156891,55.597542,44,4365.731205,oceanic
123.479879,16.197811,608,678,227.028980,55.597542,0.735122,-1.551916,0.734852,-0.019909,-0.705879,3.608703,0.705905,3.608840,65.840919,111.195084,44,4365.731205,oceanic
